2010_CT,AY,GL,Count
142,20052006,2,19.0
142,20052006,3,17.0
142,20052006,4,20.0
142,20052006,5,13.0
142,20052006,K,19.0
142,20062007,1,17.0
142,20062007,2,22.0
142,20062007,3,20.0
142,20062007,4,18.0
142,20062007,5,19.0
142,20062007,K,19.0
142,20072008,1,23.0
142,20072008,2,17.0
142,20072008,3,18.0
142,20072008,4,19.0
142,20072008,5,20.0
142,20072008,K,23.0
142,20082009,1,26.0
142,20082009,2,18.0
142,20082009,3,16.0
142,20082009,4,16.0
142,20082009,5,14.0
142,20082009,K,18.0
148,20012002,1,7.0
148,20012002,2,9.0
148,20012002,3,3.0
148,20012002,4,5.0
148,20012002,5,6.0
148,20012002,K,4.0
148,20022003,1,2.0
148,20022003,2,9.0
148,20022003,3,4.0
148,20022003,4,4.0
148,20022003,5,4.0
148,20022003,K,9.0
148,20032004,1,7.0
148,20032004,2,3.0
148,20032004,3,7.0
148,20032004,4,3.0
148,20032004,5,4.0
148,20032004,K,11.0
148,20042005,1,10.0
148,20042005,2,7.0
148,20042005,3,3.0
148,20042005,4,8.0
148,20042005,5,3.0
148,20042005,K,11.0
148,20052006,1,11.0
148,20052006,2,9.0
148,20052006,3,5.0
148,20052006,4,3.0
148,20052006,5,9.0
148,20052006,K,8.0
148,20062007,1,11.0
148,20062007,2,10.0
148,20062007,3,9.0
148,20062007,4,6.0
148,20062007,5,3.0
148,20062007,K,2.0
148,20072008,1,3.0
148,20072008,2,11.0
148,20072008,3,12.0
148,20072008,4,8.0
148,20072008,5,7.0
148,20072008,K,7.0
148,20082009,1,6.0
148,20082009,2,3.0
148,20082009,3,11.0
148,20082009,4,13.0
148,20082009,5,8.0
148,20082009,K,7.0
150,20012002,1,5.0
150,20012002,2,11.0
150,20012002,3,8.0
150,20012002,4,4.0
150,20012002,5,7.0
150,20012002,K,6.0
150,20022003,1,5.0
150,20022003,2,6.0
150,20022003,3,13.0
150,20022003,4,7.0
150,20022003,5,6.0
150,20022003,K,12.0
150,20032004,1,11.0
150,20032004,2,4.0
150,20032004,3,8.0
150,20032004,4,9.0
150,20032004,5,7.0
150,20032004,K,9.0
150,20042005,1,7.0
150,20042005,2,10.0
150,20042005,3,5.0
150,20042005,4,11.0
150,20042005,5,7.0
150,20042005,K,8.0
150,20052006,1,8.0
150,20052006,2,5.0
150,20052006,3,12.0
150,20052006,4,4.0
150,20052006,5,8.0
150,20052006,K,13.0
150,20062007,1,13.0
150,20062007,2,9.0
150,20062007,3,6.0
150,20062007,4,14.0
150,20062007,5,5.0
150,20062007,K,6.0
150,20072008,1,5.0
150,20072008,2,14.0
150,20072008,3,10.0
150,20072008,4,7.0
150,20072008,5,13.0
150,20072008,K,9.0
150,20082009,1,12.0
150,20082009,2,9.0
150,20082009,3,14.0
150,20082009,4,12.0
150,20082009,5,9.0
150,20082009,K,8.0
152,20012002,1,12.0
152,20012002,2,6.0
152,20012002,3,9.0
152,20012002,4,8.0
152,20012002,5,5.0
152,20012002,K,13.0
152,20022003,1,16.0
152,20022003,2,7.0
152,20022003,3,6.0
152,20022003,4,9.0
152,20022003,5,10.0
152,20022003,K,12.0
152,20032004,1,10.0
152,20032004,2,14.0
152,20032004,3,8.0
152,20032004,4,4.0
152,20032004,5,8.0
152,20032004,K,15.0
152,20042005,1,17.0
152,20042005,2,7.0
152,20042005,3,8.0
152,20042005,4,6.0
152,20042005,5,2.0
152,20042005,K,9.0
152,20052006,1,8.0
152,20052006,2,14.0
152,20052006,3,6.0
152,20052006,4,6.0
152,20052006,5,2.0
152,20052006,K,11.0
152,20062007,1,10.0
152,20062007,2,9.0
152,20062007,3,10.0
152,20062007,4,7.0
152,20062007,5,4.0
152,20062007,K,9.0
152,20072008,1,11.0
152,20072008,2,8.0
152,20072008,3,8.0
152,20072008,4,7.0
152,20072008,5,7.0
152,20072008,K,9.0
152,20082009,1,6.0
152,20082009,2,10.0
152,20082009,3,6.0
152,20082009,4,8.0
152,20082009,5,7.0
152,20082009,K,10.0
160,20012002,1,22.0
160,20012002,2,14.0
160,20012002,3,11.0
160,20012002,4,8.0
160,20012002,5,11.0
160,20012002,K,17.0
160,20022003,1,15.0
160,20022003,2,17.0
160,20022003,3,14.0
160,20022003,4,9.0
160,20022003,5,6.0
160,20022003,K,21.0
160,20032004,1,19.0
160,20032004,2,18.0
160,20032004,3,18.0
160,20032004,4,13.0
160,20032004,5,11.0
160,20032004,K,18.0
160,20042005,1,18.0
160,20042005,2,22.0
160,20042005,3,20.0
160,20042005,4,19.0
160,20042005,5,12.0
160,20042005,K,23.0
160,20052006,1,22.0
160,20052006,2,17.0
160,20052006,3,22.0
160,20052006,4,21.0
160,20052006,5,18.0
160,20052006,K,22.0
160,20062007,1,20.0
160,20062007,2,21.0
160,20062007,3,19.0
160,20062007,4,19.0
160,20062007,5,14.0
160,20062007,K,23.0
160,20072008,1,22.0
160,20072008,2,14.0
160,20072008,3,20.0
160,20072008,4,15.0
160,20072008,5,15.0
160,20072008,K,12.0
160,20082009,1,10.0
160,20082009,2,20.0
160,20082009,3,12.0
160,20082009,4,12.0
160,20082009,5,10.0
160,20082009,K,38.0
162,20012002,1,6.0
162,20012002,2,5.0
162,20012002,3,3.0
162,20012002,4,3.0
162,20012002,5,2.0
162,20012002,K,4.0
162,20022003,1,6.0
162,20022003,2,6.0
162,20022003,3,6.0
162,20022003,4,4.0
162,20022003,5,3.0
162,20022003,K,5.0
162,20032004,1,5.0
162,20032004,2,6.0
162,20032004,3,5.0
162,20032004,4,5.0
162,20032004,5,5.0
162,20032004,K,8.0
162,20042005,1,6.0
162,20042005,2,6.0
162,20042005,3,3.0
162,20042005,4,4.0
162,20042005,5,4.0
162,20042005,K,10.0
162,20052006,1,10.0
162,20052006,2,6.0
162,20052006,3,7.0
162,20052006,4,3.0
162,20052006,5,6.0
162,20052006,K,13.0
162,20062007,1,11.0
162,20062007,2,5.0
162,20062007,3,2.0
162,20062007,4,5.0
162,20062007,5,3.0
162,20062007,K,7.0
162,20072008,1,8.0
162,20072008,2,9.0
162,20072008,3,3.0
162,20072008,4,1.0
162,20072008,5,6.0
162,20072008,K,3.0
162,20082009,1,5.0
162,20082009,2,4.0
162,20082009,3,7.0
162,20082009,4,3.0
162,20082009,5,1.0
162,20082009,K,10.0
164,20012002,1,7.0
164,20012002,2,7.0
164,20012002,3,4.0
164,20012002,4,10.0
164,20012002,5,4.0
164,20012002,K,2.0
164,20022003,1,5.0
164,20022003,2,7.0
164,20022003,3,9.0
164,20022003,4,3.0
164,20022003,5,5.0
164,20022003,K,1.0
164,20032004,1,1.0
164,20032004,2,4.0
164,20032004,3,6.0
164,20032004,4,4.0
164,20032004,5,2.0
164,20032004,K,0.0
164,20042005,1,0.0
164,20042005,2,1.0
164,20042005,3,1.0
164,20042005,4,4.0
164,20042005,5,3.0
164,20042005,K,4.0
164,20052006,1,7.0
164,20052006,2,1.0
164,20052006,3,2.0
164,20052006,4,2.0
164,20052006,5,2.0
164,20052006,K,2.0
164,20062007,1,4.0
164,20062007,2,5.0
164,20062007,3,3.0
164,20062007,4,3.0
164,20062007,5,2.0
164,20062007,K,12.0
164,20072008,1,9.0
164,20072008,2,6.0
164,20072008,3,4.0
164,20072008,4,0.0
164,20072008,5,5.0
164,20072008,K,8.0
164,20082009,1,8.0
164,20082009,2,8.0
164,20082009,3,6.0
164,20082009,4,2.0
164,20082009,5,1.0
164,20082009,K,11.0
166,20012002,1,8.0
166,20012002,2,12.0
166,20012002,3,7.0
166,20012002,4,6.0
166,20012002,5,9.0
166,20012002,K,9.0
166,20022003,1,7.0
166,20022003,2,11.0
166,20022003,3,15.0
166,20022003,4,8.0
166,20022003,5,8.0
166,20022003,K,7.0
166,20032004,1,7.0
166,20032004,2,7.0
166,20032004,3,11.0
166,20032004,4,13.0
166,20032004,5,9.0
166,20032004,K,3.0
166,20042005,1,5.0
166,20042005,2,4.0
166,20042005,3,8.0
166,20042005,4,13.0
166,20042005,5,13.0
166,20042005,K,9.0
166,20052006,1,9.0
166,20052006,2,6.0
166,20052006,3,4.0
166,20052006,4,7.0
166,20052006,5,13.0
166,20052006,K,7.0
166,20062007,1,5.0
166,20062007,2,8.0
166,20062007,3,4.0
166,20062007,4,4.0
166,20062007,5,10.0
166,20062007,K,2.0
166,20072008,1,3.0
166,20072008,2,4.0
166,20072008,3,7.0
166,20072008,4,6.0
166,20072008,5,4.0
166,20072008,K,3.0
166,20082009,1,3.0
166,20082009,2,2.0
166,20082009,3,5.0
166,20082009,4,8.0
166,20082009,5,5.0
166,20082009,K,6.0
168,20012002,1,11.0
168,20012002,2,4.0
168,20012002,3,3.0
168,20012002,4,5.0
168,20012002,5,11.0
168,20012002,K,9.0
168,20022003,1,6.0
168,20022003,2,11.0
168,20022003,3,4.0
168,20022003,4,4.0
168,20022003,5,6.0
168,20022003,K,14.0
168,20032004,1,14.0
168,20032004,2,6.0
168,20032004,3,14.0
168,20032004,4,4.0
168,20032004,5,5.0
168,20032004,K,14.0
168,20042005,1,9.0
168,20042005,2,17.0
168,20042005,3,9.0
168,20042005,4,15.0
168,20042005,5,5.0
168,20042005,K,6.0
168,20052006,1,6.0
168,20052006,2,8.0
168,20052006,3,17.0
168,20052006,4,6.0
168,20052006,5,15.0
168,20052006,K,9.0
168,20062007,1,10.0
168,20062007,2,5.0
168,20062007,3,7.0
168,20062007,4,16.0
168,20062007,5,6.0
168,20062007,K,13.0
168,20072008,1,13.0
168,20072008,2,8.0
168,20072008,3,6.0
168,20072008,4,6.0
168,20072008,5,16.0
168,20072008,K,5.0
168,20082009,1,4.0
168,20082009,2,11.0
168,20082009,3,9.0
168,20082009,4,5.0
168,20082009,5,6.0
168,20082009,K,18.0
170,20012002,1,30.0
170,20012002,2,29.0
170,20012002,3,19.0
170,20012002,4,27.0
170,20012002,5,35.0
170,20012002,K,28.0
170,20022003,1,33.0
170,20022003,2,29.0
170,20022003,3,30.0
170,20022003,4,23.0
170,20022003,5,27.0
170,20022003,K,30.0
170,20032004,1,29.0
170,20032004,2,34.0
170,20032004,3,32.0
170,20032004,4,30.0
170,20032004,5,24.0
170,20032004,K,30.0
170,20042005,1,32.0
170,20042005,2,29.0
170,20042005,3,37.0
170,20042005,4,27.0
170,20042005,5,32.0
170,20042005,K,19.0
170,20052006,1,19.0
170,20052006,2,33.0
170,20052006,3,33.0
170,20052006,4,39.0
170,20052006,5,32.0
170,20052006,K,28.0
170,20062007,1,28.0
170,20062007,2,19.0
170,20062007,3,38.0
170,20062007,4,35.0
170,20062007,5,44.0
170,20062007,K,16.0
170,20072008,1,14.0
170,20072008,2,28.0
170,20072008,3,15.0
170,20072008,4,37.0
170,20072008,5,34.0
170,20072008,K,14.0
170,20082009,1,20.0
170,20082009,2,12.0
170,20082009,3,29.0
170,20082009,4,16.0
170,20082009,5,40.0
170,20082009,K,32.0
172,20012002,1,19.0
172,20012002,2,20.0
172,20012002,3,25.0
172,20012002,4,23.0
172,20012002,5,29.0
172,20012002,K,25.0
172,20022003,1,25.0
172,20022003,2,21.0
172,20022003,3,25.0
172,20022003,4,24.0
172,20022003,5,24.0
172,20022003,K,31.0
172,20032004,1,34.0
172,20032004,2,29.0
172,20032004,3,17.0
172,20032004,4,21.0
172,20032004,5,23.0
172,20032004,K,15.0
172,20042005,1,17.0
172,20042005,2,34.0
172,20042005,3,33.0
172,20042005,4,25.0
172,20042005,5,23.0
172,20042005,K,21.0
172,20052006,1,26.0
172,20052006,2,15.0
172,20052006,3,38.0
172,20052006,4,33.0
172,20052006,5,30.0
172,20052006,K,23.0
172,20062007,1,26.0
172,20062007,2,29.0
172,20062007,3,16.0
172,20062007,4,41.0
172,20062007,5,39.0
172,20062007,K,14.0
172,20072008,1,16.0
172,20072008,2,22.0
172,20072008,3,32.0
172,20072008,4,25.0
172,20072008,5,41.0
172,20072008,K,17.0
172,20082009,1,19.0
172,20082009,2,15.0
172,20082009,3,27.0
172,20082009,4,34.0
172,20082009,5,25.0
172,20082009,K,33.0
174,20012002,1,14.0
174,20012002,2,8.0
174,20012002,3,11.0
174,20012002,4,8.0
174,20012002,5,7.0
174,20012002,K,13.0
174,20022003,1,13.0
174,20022003,2,16.0
174,20022003,3,9.0
174,20022003,4,12.0
174,20022003,5,8.0
174,20022003,K,10.0
174,20032004,1,8.0
174,20032004,2,13.0
174,20032004,3,14.0
174,20032004,4,13.0
174,20032004,5,12.0
174,20032004,K,12.0
174,20042005,1,13.0
174,20042005,2,13.0
174,20042005,3,13.0
174,20042005,4,15.0
174,20042005,5,13.0
174,20042005,K,10.0
174,20052006,1,10.0
174,20052006,2,15.0
174,20052006,3,13.0
174,20052006,4,12.0
174,20052006,5,12.0
174,20052006,K,6.0
174,20062007,1,5.0
174,20062007,2,10.0
174,20062007,3,14.0
174,20062007,4,12.0
174,20062007,5,13.0
174,20062007,K,3.0
174,20072008,1,3.0
174,20072008,2,6.0
174,20072008,3,5.0
174,20072008,4,14.0
174,20072008,5,13.0
174,20072008,K,9.0
174,20082009,1,9.0
174,20082009,2,3.0
174,20082009,3,8.0
174,20082009,4,6.0
174,20082009,5,14.0
174,20082009,K,15.0
176,20012002,1,24.0
176,20012002,2,16.0
176,20012002,3,22.0
176,20012002,4,15.0
176,20012002,5,15.0
176,20012002,K,19.0
176,20022003,1,14.0
176,20022003,2,25.0
176,20022003,3,15.0
176,20022003,4,19.0
176,20022003,5,14.0
176,20022003,K,20.0
176,20032004,1,17.0
176,20032004,2,17.0
176,20032004,3,24.0
176,20032004,4,17.0
176,20032004,5,15.0
176,20032004,K,11.0
176,20042005,1,12.0
176,20042005,2,15.0
176,20042005,3,13.0
176,20042005,4,19.0
176,20042005,5,17.0
176,20042005,K,10.0
176,20052006,1,9.0
176,20052006,2,12.0
176,20052006,3,14.0
176,20052006,4,14.0
176,20052006,5,15.0
176,20052006,K,7.0
176,20062007,1,8.0
176,20062007,2,9.0
176,20062007,3,14.0
176,20062007,4,14.0
176,20062007,5,13.0
176,20062007,K,5.0
176,20072008,1,5.0
176,20072008,2,10.0
176,20072008,3,8.0
176,20072008,4,14.0
176,20072008,5,12.0
176,20072008,K,5.0
176,20082009,1,4.0
176,20082009,2,4.0
176,20082009,3,9.0
176,20082009,4,6.0
176,20082009,5,12.0
176,20082009,K,12.0
178,20012002,1,20.0
178,20012002,2,28.0
178,20012002,3,30.0
178,20012002,4,17.0
178,20012002,5,19.0
178,20012002,K,27.0
178,20022003,1,25.0
178,20022003,2,23.0
178,20022003,3,31.0
178,20022003,4,24.0
178,20022003,5,18.0
178,20022003,K,23.0
178,20032004,1,21.0
178,20032004,2,18.0
178,20032004,3,24.0
178,20032004,4,27.0
178,20032004,5,26.0
178,20032004,K,15.0
178,20042005,1,13.0
178,20042005,2,20.0
178,20042005,3,25.0
178,20042005,4,21.0
178,20042005,5,24.0
178,20042005,K,18.0
178,20052006,1,17.0
178,20052006,2,14.0
178,20052006,3,16.0
178,20052006,4,19.0
178,20052006,5,21.0
178,20052006,K,14.0
178,20062007,1,18.0
178,20062007,2,17.0
178,20062007,3,20.0
178,20062007,4,16.0
178,20062007,5,19.0
178,20062007,K,21.0
178,20072008,1,23.0
178,20072008,2,18.0
178,20072008,3,16.0
178,20072008,4,22.0
178,20072008,5,23.0
178,20072008,K,15.0
178,20082009,1,13.0
178,20082009,2,17.0
178,20082009,3,17.0
178,20082009,4,14.0
178,20082009,5,21.0
178,20082009,K,15.0
180,20012002,1,21.0
180,20012002,2,26.0
180,20012002,3,20.0
180,20012002,4,25.0
180,20012002,5,23.0
180,20012002,K,27.0
180,20022003,1,27.0
180,20022003,2,26.0
180,20022003,3,27.0
180,20022003,4,24.0
180,20022003,5,25.0
180,20022003,K,25.0
180,20032004,1,28.0
180,20032004,2,30.0
180,20032004,3,26.0
180,20032004,4,31.0
180,20032004,5,20.0
180,20032004,K,28.0
180,20042005,1,30.0
180,20042005,2,29.0
180,20042005,3,28.0
180,20042005,4,28.0
180,20042005,5,34.0
180,20042005,K,22.0
180,20052006,1,19.0
180,20052006,2,27.0
180,20052006,3,27.0
180,20052006,4,32.0
180,20052006,5,33.0
180,20052006,K,28.0
180,20062007,1,25.0
180,20062007,2,22.0
180,20062007,3,26.0
180,20062007,4,23.0
180,20062007,5,29.0
180,20062007,K,19.0
180,20072008,1,19.0
180,20072008,2,20.0
180,20072008,3,20.0
180,20072008,4,28.0
180,20072008,5,19.0
180,20072008,K,20.0
180,20082009,1,14.0
180,20082009,2,18.0
180,20082009,3,22.0
180,20082009,4,23.0
180,20082009,5,28.0
180,20082009,K,24.0
182,20012002,1,35.0
182,20012002,2,29.0
182,20012002,3,21.0
182,20012002,4,22.0
182,20012002,5,25.0
182,20012002,K,34.0
182,20022003,1,32.0
182,20022003,2,35.0
182,20022003,3,32.0
182,20022003,4,23.0
182,20022003,5,21.0
182,20022003,K,35.0
182,20032004,1,33.0
182,20032004,2,30.0
182,20032004,3,36.0
182,20032004,4,28.0
182,20032004,5,25.0
182,20032004,K,28.0
182,20042005,1,29.0
182,20042005,2,29.0
182,20042005,3,34.0
182,20042005,4,36.0
182,20042005,5,25.0
182,20042005,K,24.0
182,20052006,1,26.0
182,20052006,2,32.0
182,20052006,3,31.0
182,20052006,4,38.0
182,20052006,5,38.0
182,20052006,K,26.0
182,20062007,1,28.0
182,20062007,2,23.0
182,20062007,3,34.0
182,20062007,4,31.0
182,20062007,5,37.0
182,20062007,K,31.0
182,20072008,1,32.0
182,20072008,2,29.0
182,20072008,3,30.0
182,20072008,4,35.0
182,20072008,5,28.0
182,20072008,K,29.0
182,20082009,1,31.0
182,20082009,2,32.0
182,20082009,3,28.0
182,20082009,4,29.0
182,20082009,5,34.0
182,20082009,K,20.0
184,20012002,1,13.0
184,20012002,2,18.0
184,20012002,3,16.0
184,20012002,4,22.0
184,20012002,5,11.0
184,20012002,K,26.0
184,20022003,1,30.0
184,20022003,2,11.0
184,20022003,3,20.0
184,20022003,4,19.0
184,20022003,5,18.0
184,20022003,K,27.0
184,20032004,1,25.0
184,20032004,2,32.0
184,20032004,3,14.0
184,20032004,4,21.0
184,20032004,5,19.0
184,20032004,K,23.0
184,20042005,1,25.0
184,20042005,2,24.0
184,20042005,3,31.0
184,20042005,4,15.0
184,20042005,5,28.0
184,20042005,K,20.0
184,20052006,1,19.0
184,20052006,2,23.0
184,20052006,3,26.0
184,20052006,4,30.0
184,20052006,5,16.0
184,20052006,K,22.0
184,20062007,1,20.0
184,20062007,2,19.0
184,20062007,3,23.0
184,20062007,4,28.0
184,20062007,5,29.0
184,20062007,K,17.0
184,20072008,1,15.0
184,20072008,2,24.0
184,20072008,3,23.0
184,20072008,4,27.0
184,20072008,5,30.0
184,20072008,K,18.0
184,20082009,1,21.0
184,20082009,2,14.0
184,20082009,3,25.0
184,20082009,4,28.0
184,20082009,5,30.0
184,20082009,K,24.0
186,20012002,1,17.0
186,20012002,2,18.0
186,20012002,3,13.0
186,20012002,4,23.0
186,20012002,5,16.0
186,20012002,K,23.0
186,20022003,1,20.0
186,20022003,2,19.0
186,20022003,3,16.0
186,20022003,4,12.0
186,20022003,5,24.0
186,20022003,K,26.0
186,20032004,1,25.0
186,20032004,2,21.0
186,20032004,3,20.0
186,20032004,4,14.0
186,20032004,5,12.0
186,20032004,K,16.0
186,20042005,1,17.0
186,20042005,2,24.0
186,20042005,3,18.0
186,20042005,4,19.0
186,20042005,5,15.0
186,20042005,K,20.0
186,20052006,1,22.0
186,20052006,2,19.0
186,20052006,3,27.0
186,20052006,4,22.0
186,20052006,5,18.0
186,20052006,K,19.0
186,20062007,1,17.0
186,20062007,2,19.0
186,20062007,3,18.0
186,20062007,4,24.0
186,20062007,5,23.0
186,20062007,K,27.0
186,20072008,1,26.0
186,20072008,2,18.0
186,20072008,3,23.0
186,20072008,4,19.0
186,20072008,5,22.0
186,20072008,K,23.0
186,20082009,1,26.0
186,20082009,2,25.0
186,20082009,3,19.0
186,20082009,4,25.0
186,20082009,5,21.0
186,20082009,K,19.0
188,20012002,1,19.0
188,20012002,2,28.0
188,20012002,3,19.0
188,20012002,4,16.0
188,20012002,5,22.0
188,20012002,K,11.0
188,20022003,1,17.0
188,20022003,2,21.0
188,20022003,3,29.0
188,20022003,4,19.0
188,20022003,5,20.0
188,20022003,K,12.0
188,20032004,1,13.0
188,20032004,2,19.0
188,20032004,3,25.0
188,20032004,4,27.0
188,20032004,5,23.0
188,20032004,K,18.0
188,20042005,1,21.0
188,20042005,2,10.0
188,20042005,3,26.0
188,20042005,4,25.0
188,20042005,5,27.0
188,20042005,K,16.0
188,20052006,1,17.0
188,20052006,2,20.0
188,20052006,3,9.0
188,20052006,4,24.0
188,20052006,5,20.0
188,20052006,K,21.0
188,20062007,1,25.0
188,20062007,2,16.0
188,20062007,3,17.0
188,20062007,4,16.0
188,20062007,5,22.0
188,20062007,K,18.0
188,20072008,1,19.0
188,20072008,2,27.0
188,20072008,3,16.0
188,20072008,4,21.0
188,20072008,5,13.0
188,20072008,K,22.0
188,20082009,1,23.0
188,20082009,2,19.0
188,20082009,3,27.0
188,20082009,4,16.0
188,20082009,5,22.0
188,20082009,K,17.0
190,20012002,1,45.0
190,20012002,2,42.0
190,20012002,3,43.0
190,20012002,4,43.0
190,20012002,5,54.0
190,20012002,K,45.0
190,20022003,1,51.0
190,20022003,2,45.0
190,20022003,3,39.0
190,20022003,4,33.0
190,20022003,5,44.0
190,20022003,K,36.0
190,20032004,1,39.0
190,20032004,2,46.0
190,20032004,3,48.0
190,20032004,4,39.0
190,20032004,5,29.0
190,20032004,K,33.0
190,20042005,1,36.0
190,20042005,2,38.0
190,20042005,3,48.0
190,20042005,4,49.0
190,20042005,5,44.0
190,20042005,K,40.0
190,20052006,1,35.0
190,20052006,2,37.0
190,20052006,3,31.0
190,20052006,4,41.0
190,20052006,5,43.0
190,20052006,K,41.0
190,20062007,1,45.0
190,20062007,2,39.0
190,20062007,3,41.0
190,20062007,4,31.0
190,20062007,5,36.0
190,20062007,K,41.0
190,20072008,1,47.0
190,20072008,2,45.0
190,20072008,3,38.0
190,20072008,4,43.0
190,20072008,5,29.0
190,20072008,K,54.0
190,20082009,1,52.0
190,20082009,2,48.0
190,20082009,3,48.0
190,20082009,4,35.0
190,20082009,5,42.0
190,20082009,K,40.0
192,20012002,1,15.0
192,20012002,2,22.0
192,20012002,3,18.0
192,20012002,4,11.0
192,20012002,5,19.0
192,20012002,K,19.0
192,20022003,1,19.0
192,20022003,2,18.0
192,20022003,3,27.0
192,20022003,4,19.0
192,20022003,5,14.0
192,20022003,K,15.0
192,20032004,1,12.0
192,20032004,2,21.0
192,20032004,3,17.0
192,20032004,4,25.0
192,20032004,5,15.0
192,20032004,K,16.0
192,20042005,1,16.0
192,20042005,2,12.0
192,20042005,3,19.0
192,20042005,4,22.0
192,20042005,5,22.0
192,20042005,K,20.0
192,20052006,1,24.0
192,20052006,2,17.0
192,20052006,3,11.0
192,20052006,4,21.0
192,20052006,5,23.0
192,20052006,K,6.0
192,20062007,1,6.0
192,20062007,2,21.0
192,20062007,3,16.0
192,20062007,4,12.0
192,20062007,5,19.0
192,20062007,K,10.0
192,20072008,1,13.0
192,20072008,2,9.0
192,20072008,3,23.0
192,20072008,4,15.0
192,20072008,5,12.0
192,20072008,K,13.0
192,20082009,1,14.0
192,20082009,2,13.0
192,20082009,3,9.0
192,20082009,4,20.0
192,20082009,5,12.0
192,20082009,K,18.0
194,20012002,1,25.0
194,20012002,2,36.0
194,20012002,3,26.0
194,20012002,4,32.0
194,20012002,5,30.0
194,20012002,K,25.0
194,20022003,1,32.0
194,20022003,2,25.0
194,20022003,3,37.0
194,20022003,4,23.0
194,20022003,5,31.0
194,20022003,K,37.0
194,20032004,1,39.0
194,20032004,2,32.0
194,20032004,3,22.0
194,20032004,4,40.0
194,20032004,5,24.0
194,20032004,K,31.0
194,20042005,1,34.0
194,20042005,2,34.0
194,20042005,3,24.0
194,20042005,4,21.0
194,20042005,5,39.0
194,20042005,K,28.0
194,20052006,1,25.0
194,20052006,2,32.0
194,20052006,3,31.0
194,20052006,4,20.0
194,20052006,5,25.0
194,20052006,K,21.0
194,20062007,1,23.0
194,20062007,2,23.0
194,20062007,3,33.0
194,20062007,4,32.0
194,20062007,5,19.0
194,20062007,K,22.0
194,20072008,1,23.0
194,20072008,2,26.0
194,20072008,3,27.0
194,20072008,4,32.0
194,20072008,5,28.0
194,20072008,K,21.0
194,20082009,1,24.0
194,20082009,2,26.0
194,20082009,3,28.0
194,20082009,4,30.0
194,20082009,5,38.0
194,20082009,K,35.0
196,20012002,1,32.0
196,20012002,2,42.0
196,20012002,3,32.0
196,20012002,4,35.0
196,20012002,5,47.0
196,20012002,K,32.0
196,20022003,1,41.0
196,20022003,2,38.0
196,20022003,3,48.0
196,20022003,4,36.0
196,20022003,5,34.0
196,20022003,K,23.0
196,20032004,1,28.0
196,20032004,2,39.0
196,20032004,3,38.0
196,20032004,4,43.0
196,20032004,5,45.0
196,20032004,K,30.0
196,20042005,1,32.0
196,20042005,2,29.0
196,20042005,3,34.0
196,20042005,4,40.0
196,20042005,5,42.0
196,20042005,K,26.0
196,20052006,1,26.0
196,20052006,2,32.0
196,20052006,3,29.0
196,20052006,4,40.0
196,20052006,5,46.0
196,20052006,K,33.0
196,20062007,1,34.0
196,20062007,2,31.0
196,20062007,3,30.0
196,20062007,4,29.0
196,20062007,5,40.0
196,20062007,K,32.0
196,20072008,1,33.0
196,20072008,2,30.0
196,20072008,3,23.0
196,20072008,4,30.0
196,20072008,5,26.0
196,20072008,K,37.0
196,20082009,1,37.0
196,20082009,2,36.0
196,20082009,3,43.0
196,20082009,4,27.0
196,20082009,5,38.0
196,20082009,K,39.0
198,20012002,1,11.0
198,20012002,2,12.0
198,20012002,3,13.0
198,20012002,4,14.0
198,20012002,5,9.0
198,20012002,K,15.0
198,20022003,1,16.0
198,20022003,2,11.0
198,20022003,3,12.0
198,20022003,4,13.0
198,20022003,5,14.0
198,20022003,K,6.0
198,20032004,1,9.0
198,20032004,2,16.0
198,20032004,3,13.0
198,20032004,4,12.0
198,20032004,5,14.0
198,20032004,K,19.0
198,20042005,1,15.0
198,20042005,2,8.0
198,20042005,3,14.0
198,20042005,4,8.0
198,20042005,5,15.0
198,20042005,K,15.0
198,20052006,1,14.0
198,20052006,2,15.0
198,20052006,3,8.0
198,20052006,4,14.0
198,20052006,5,9.0
198,20052006,K,8.0
198,20062007,1,10.0
198,20062007,2,15.0
198,20062007,3,12.0
198,20062007,4,9.0
198,20062007,5,15.0
198,20062007,K,16.0
198,20072008,1,17.0
198,20072008,2,13.0
198,20072008,3,13.0
198,20072008,4,12.0
198,20072008,5,10.0
198,20072008,K,14.0
198,20082009,1,12.0
198,20082009,2,17.0
198,20082009,3,13.0
198,20082009,4,12.0
198,20082009,5,11.0
198,20082009,K,13.0
200,20012002,1,22.0
200,20012002,2,13.0
200,20012002,3,9.0
200,20012002,4,15.0
200,20012002,5,10.0
200,20012002,K,15.0
200,20022003,1,16.0
200,20022003,2,19.0
200,20022003,3,13.0
200,20022003,4,11.0
200,20022003,5,14.0
200,20022003,K,7.0
200,20032004,1,8.0
200,20032004,2,18.0
200,20032004,3,18.0
200,20032004,4,16.0
200,20032004,5,11.0
200,20032004,K,19.0
200,20042005,1,20.0
200,20042005,2,10.0
200,20042005,3,15.0
200,20042005,4,22.0
200,20042005,5,20.0
200,20042005,K,10.0
200,20052006,1,17.0
200,20052006,2,19.0
200,20052006,3,11.0
200,20052006,4,14.0
200,20052006,5,21.0
200,20052006,K,17.0
200,20062007,1,17.0
200,20062007,2,14.0
200,20062007,3,17.0
200,20062007,4,11.0
200,20062007,5,15.0
200,20062007,K,22.0
200,20072008,1,24.0
200,20072008,2,18.0
